Date,Time,Date calibrated,Time calibrated,[CH4] dissolved with water vapour (ppm),[CH4] dissolved with water vapour (nmol/L),[CH4] dissolved with constant dry gas flow (ppm),[CH4] dissolved with constant dry gas flow (nmol/L),[N2O] dissolved with water vapour (ppm),[N2O] dissolved with water vapour (nmol/L),[N2O] dissolved with constant dry gas flow (ppm),[N2O] dissolved with constant dry gas flow (nmol/L),[NH3] dissolved (ppm),Depth (meter),Hydrostatic Pressure Calibrated (bar),[CH4] measured (ppm),[N2O] measured (ppm),[NH3] measured (ppm),[H2O] measured (%),Flow Carrier Gas (sccm),Total Flow (sccm),Cavity Pressure (mbar),Cellule Temperature (Degree Celsius),Hydrostatic pressure (bar),LShift,Error Standard,Ringdown Time (microSec),Box Temperature (Degree Celsius),Box Pressure (mbar),PWM Cellule Temperature,PWM Cellule Pressure,Laser Temperature (Degree Celsius),Laser Flux,Norm Signal,Value Max,datetime,[CH4] dissolved with water vapour (ppm)_RSD,[CH4] dissolved with water vapour (nmol/L)_RSD,[N2O] dissolved with water vapour (ppm)_RSD,[N2O] dissolved with water vapour (nmol/L)_RSD,Cavity Pressure (mbar)_FLAG,Cellule Temperature (Degree Celsius)_FLAG,Depth (meter)_FLAG,Flow Carrier Gas (sccm)_FLAG,Total Flow (sccm)_FLAG,Error Standard_FLAG,[CH4] dissolved with water vapour (ppm)_FLAG,[CH4] dissolved with water vapour (nmol/L)_FLAG,[N2O] dissolved with water vapour (ppm)_FLAG,[N2O] dissolved with water vapour (nmol/L)_FLAG,is_downcast,Dry gas Flow [sccm],water vapour,[CH4] dissolved with water vapour (ppm) corrected Tcell,[CH4] dissolved with water vapour (nmol/L) corrected Tcell,H20 measured,[H2O] measured corrected Tcell,Total Flow (sccm) corrected Tcell
2024/07/14,12:13:18,2024/07/14,12:13:26,,,377.953,419.041,1.72716,1.91493,-16.1279,-17.8812,3.23447,4.61446,0.464,3.614,-0.542,0.37,82.54960000000001,1.99937,10.0009,29.9063,39.957,0.29,-0.037,0.0408,27.746,28.315,4.66,25.31,34.99,48.383,52.193,0.941,0.7827,2024-07-14 12:13:18,-4.112689836123897e-05,-3.7094215170692584e-05,0.0009638018481206143,0.0008692954833858158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,True,-0.25417294640000065,8.2557029464,,,0.8254960000000001,0.8263733357793971,2.5715703893793966
2024/07/14,12:13:19,2024/07/14,12:13:27,,,321.745,356.723,,,5.64259,6.25602,-3.00962,4.61446,0.464,2.92,0.076,-0.549,85.0284,2.0,9.99969,30.0,39.949,0.29,0.062,0.0411,27.68,28.315,4.636,25.66,34.99,48.385,52.186,0.924,0.7665,2024-07-14 12:13:19,-3.551603279095242e-05,-3.2033504890712764e-05,-0.002025152407042194,-0.0018265777821030605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,True,-0.5028864119600005,8.50257641196,,,0.850284,0.8513560189855465,2.348469607025546
2024/07/14,12:13:20,2024/07/14,12:13:28,,,201.837,223.779,,,20.6066,22.8468,2.12796,4.55081,0.4576,2.211,0.392,-1.26,84.0138,2.0,9.99969,30.0156,39.952,0.286,-0.191,0.0399,27.686,28.313,4.636,25.66,34.99,48.379,52.186,0.929,0.7713,2024-07-14 12:13:20,-5.352247627308393e-05,-4.82743250127356e-05,-0.0005242393308746048,-0.0004728358687710502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,True,-0.4014295572200002,8.40111955722,,,0.840138,0.8411348457283697,2.4397052885083697
2024/07/14,12:13:21,2024/07/14,12:13:29,,,128.082,142.006,,,38.9704,43.207,1.16738,4.61446,0.464,2.543,-0.228,1.514,96.9718,2.0,9.99906,30.0313,39.947,0.29,0.035,0.0425,27.516,28.317,4.636,25.15,34.99,48.381,52.186,0.895,0.7383,2024-07-14 12:13:21,-7.875620784226522e-05,-7.103389963819412e-05,-0.0002588433053985578,-0.0002334627584085369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,True,-1.6972084650799992,9.69626846508,,,0.969718,0.9709886065608873,1.273780141480888
2024/07/14,12:13:22,2024/07/14,12:13:30,,,351.744,389.984,1.25775,1.39449,-5.56192,-6.16657,-1.04026,4.55081,0.4576,2.368,-0.023,0.399,266.6028,2.0,10.0003,29.9844,39.952,0.286,-0.202,0.0537,27.544,28.322,4.66,25.32,34.99,48.38,52.186,0.835,0.6892,2024-07-14 12:13:22,-3.625354056898028e-05,-3.269871651678144e-05,0.002292737030411449,0.002067917303100058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,True,-18.6607798084,26.6610798084,,,2.666028,2.6691913120076864,-13.991588496392314
2024/07/14,12:13:23,2024/07/14,12:13:31,,,351.796,390.042,1.64564,1.82455,-5.56274,-6.16749,-1.36075,4.61446,0.464,5.566,-1.104,0.182,172.4054,2.0,9.99938,30.0156,39.954,0.29,-0.211,0.042,27.535,28.317,4.66,25.33,34.99,48.383,52.193,0.838,0.6915,2024-07-14 12:13:23,-1.6949641117292674e-05,-1.528768405452954e-05,0.0010719233854305924,0.0009668137348935355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,True,-9.240091086519998,17.23947108652,,,1.7240539999999998,1.7260143034850397,-5.514076783034958
2024/07/14,12:13:24,2024/07/14,12:13:32,,,551.452,611.403,41.0406,45.5023,-37.8125,-41.9232,-33.2114,4.61446,0.464,3.373,-0.913,-2.457,209.6772,2.00031,9.99969,30.0156,39.945,0.29,-0.366,0.0466,27.659,28.319,4.636,25.5,34.99,48.386,52.186,0.911,0.7557,2024-07-14 12:13:24,-3.628149586236971e-06,-3.2723979391168465e-06,5.291248178632867e-05,4.772418097546718e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,True,-12.967690000680001,20.96707000068,,,2.096772,2.0996231833017647,-8.867756817378236
2024/07/14,12:13:25,2024/07/14,12:13:33,,,206.579,229.037,,,37.4973,41.5738,16.5521,4.61446,0.464,6.236,-0.912,0.258,203.6868,2.00031,10.0,30.0313,39.962,0.29,0.022,0.037,27.721,28.322,4.66,25.51,34.99,48.385,52.186,0.936,0.7782,2024-07-14 12:13:25,-9.384747215081403e-06,-8.464515809910098e-06,-5.170212926665306e-05,-4.663251263744498e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,True,-12.368989999999997,20.368679999999998,,,2.036868,2.0387808249455803,-8.329899175054418
2024/07/14,12:13:26,2024/07/14,12:13:34,,,192.335,213.244,,,30.8926,34.251,6.69813,4.67811,0.4704,4.089,-0.403,-0.755,216.2104,2.0,10.0,30.0469,39.957,0.294,0.104,0.0483,27.755,28.32,4.66,24.82,34.99,48.382,52.19,0.93,0.7742,2024-07-14 12:13:26,-2.1295596450870853e-05,-1.9207538470405168e-05,-0.00013258446761956182,-0.00011958448455272886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,True,-13.621039999999997,21.621039999999997,,,2.162104,2.1644018805445175,-9.45663811945548
2024/07/14,12:13:27,2024/07/14,12:13:35,,,191.679,212.517,53.1349,58.9114,21.2477,23.5577,19.9046,4.55081,0.4576,3.481,0.141,0.509,35.9678,2.00031,9.99938,29.9688,39.947,0.286,-0.132,0.0122,27.693,28.32,4.636,24.82,34.99,48.381,52.186,0.925,0.7681,2024-07-14 12:13:27,3.1051093276366e-07,2.800639759149497e-07,2.8011721109854354e-06,2.5265059054783966e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,True,4.402513000360001,3.59655699964,,,0.35967799999999994,0.36014928054404144,6.762972280904042
2024/07/14,12:13:28,2024/07/14,12:13:36,,,371.199,411.554,,,-19.049,-21.1199,4.59908,4.61446,0.464,2.184,0.515,-0.361,44.6212,2.0,10.0,29.9844,39.962,0.29,-0.259,0.028,27.743,28.319,4.66,25.69,34.99,48.379,52.193,0.936,0.7788,2024-07-14 12:13:28,3.839222753271175e-06,3.4627751669552317e-06,-7.481344351775866e-05,-6.747742862798764e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,True,3.5378800000000004,4.46212,,,0.446212,0.4466310381726343,5.984511038172634
2024/07/14,12:13:29,2024/07/14,12:13:37,,,562.985,624.189,,,-31.0943,-34.4747,0.979519,4.61446,0.464,1.386,0.974,-0.163,28.631999999999998,1.99969,9.99969,30.0313,39.961,0.29,-0.166,0.0446,27.587,28.324,4.636,25.0,34.99,48.384,52.186,0.804,0.6651,2024-07-14 12:13:29,1.0532457905326697e-05,9.499694353174907e-06,-0.00019069878917447202,-0.00017199975788809244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,True,5.1368887592,2.8631112407999995,,,0.28631999999999996,0.28659596612173827,7.423174725321738
2024/07/14,12:13:30,2024/07/14,12:13:38,46.1127,51.1258,184.415,204.464,1.34102,1.4868,5.36304,5.94608,1.29028,4.61446,0.464,3.806,-0.139,0.115,21.0494,2.0,10.0003,30.0,39.966,0.29,-0.288,0.0193,27.719,28.322,4.66,24.84,34.99,48.384,52.19,0.938,0.7798,2024-07-14 12:13:30,8.077818041450621e-06,7.285753963752158e-06,0.0002777661779839227,0.0002505313424804951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,5.8952968517999995,2.1050031482,46.12720700660358,46.12720700660358,0.210494,0.2106708497515324,8.105967701551531
2024/07/14,12:13:31,2024/07/14,12:13:39,54.3754,60.2868,331.63,367.683,,,-23.1703,-25.6892,12.4285,4.61446,0.464,3.806,-0.139,0.115,24.303,2.0,10.0,29.9531,39.94,0.29,-0.288,0.0582,27.671,28.322,4.66,25.01,34.99,48.382,52.186,0.88,0.7299,2024-07-14 12:13:31,6.229361071366831e-05,5.6185433627261693e-05,-0.0008915901134479219,-0.0008041670326748352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,5.5697,2.4303,54.40559510528343,54.40559510528343,0.24303,0.24339055877376747,7.813090558773768
2024/07/14,12:13:32,2024/07/14,12:13:40,72.5087,80.3914,380.432,421.79,,,-33.6149,-37.2693,-5.92372,4.61446,0.464,5.967,-0.945,0.765,40.26219999999999,2.0,10.0,29.9688,39.961,0.29,-0.288,0.0507,27.724,28.322,4.66,25.53,34.99,48.379,52.19,0.934,0.7759,2024-07-14 12:13:32,3.545078038911193e-05,3.197468883487537e-05,-0.00040120901658534765,-0.0003618685752416456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,3.9737800000000005,4.0262199999999995,72.5348669532534,72.5348669532534,0.4026219999999999,0.403010062419204,6.376790062419205
2024/07/14,12:13:33,2024/07/14,12:13:41,84.6048,93.8025,380.102,421.424,,,-33.5858,-37.237,-6.91295,4.55081,0.4576,2.235,0.937,-0.586,20.9562,1.98812,9.99281,30.0,39.95,0.286,-0.283,0.0583,27.675,28.327,4.66,25.36,34.99,48.384,52.186,0.936,0.7766,2024-07-14 12:13:33,4.017372536782783e-05,3.623453532688361e-05,-0.0004546602511881878,-0.00041007892977879874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,5.910576750780001,2.09411324922,84.64394782586946,84.64394782586946,0.209562,0.2098210240541949,8.108517774834196
2024/07/14,12:13:34,2024/07/14,12:13:42,49.2358,54.5884,372.42,412.908,,,-44.0668,-48.8575,3.14433,4.61446,0.464,2.081,0.772,-0.294,10.5688,2.00969,10.01,30.0156,39.956,0.29,-0.116,0.0196,27.648,28.329,4.66,25.02,34.99,48.379,52.19,0.93,0.7709,2024-07-14 12:13:34,7.802452686866061e-06,7.037392559591415e-06,-6.594059235991314e-05,-5.9474857567500614e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,6.942373119999999,1.05793688,49.25584712978181,49.25584712978181,0.10568799999999999,0.10580294008198746,9.057866060081986
2024/07/14,12:13:35,2024/07/14,12:13:43,73.9583,81.9986,589.359,653.431,,,-37.9454,-42.0706,-1.07452,4.67811,0.4704,2.074,0.531,0.199,21.674,2.00062,10.0031,30.0313,39.954,0.294,-0.227,0.023,27.657,28.329,4.636,25.2,34.99,48.379,52.19,0.93,0.7714,2024-07-14 12:13:35,7.152679280080802e-06,6.4513296568478e-06,-0.00011109361054234261,-0.00010020040080160319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,5.834408106,2.168071894,73.98978265251864,73.98978265251864,0.21674,0.21698644017956953,8.052014546179569
2024/07/14,12:13:36,2024/07/14,12:13:44,20.3615,22.5751,182.685,202.545,,,0.599817,0.665026,1.11829,4.61446,0.464,4.016,-0.476,0.209,-3.167800000000001,1.97188,9.99344,30.0469,39.949,0.29,-0.048,0.0364,27.692,28.329,4.66,25.2,34.99,48.379,52.19,0.941,0.7809,2024-07-14 12:13:36,6.507182673182231e-05,5.869121288499276e-05,0.01981879836119766,0.017875466968512596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,8.33813219232,-0.3165721923200001,20.371110071176076,20.371110071176076,-0.03167800000000001,-0.03171793891149798,10.278294253408502
2024/07/14,12:13:37,2024/07/14,12:13:45,41.5851,46.106,416.346,461.609,,,-26.8971,-29.8212,3.29775,4.61446,0.464,6.091,-0.777,0.073,-45.2048,2.00469,10.0172,29.9688,39.947,0.29,0.024,0.032,27.758,28.327,4.636,24.69,34.99,48.383,52.19,0.935,0.7781,2024-07-14 12:13:37,2.4624204342420724e-05,2.2209690712705503e-05,-0.00038116366587133486,-0.0003437879795070134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,12.540765225600001,-4.528255225600001,41.6054970949508,41.6054970949508,-0.452048,-0.45264031153246204,14.092814914067539
2024/07/14,12:13:38,2024/07/14,12:13:46,21.903,24.2842,230.461,255.516,0.183103,0.203009,1.92659,2.13604,1.7158,4.67811,0.4704,1.995,0.134,0.129,-3.3887999999999976,2.02438,10.0297,30.0469,39.942,0.294,-0.259,0.0257,27.694,28.331,4.636,25.38,34.99,48.381,52.193,0.937,0.7776,2024-07-14 12:13:38,3.0155229877185777e-05,2.7198342955501935e-05,0.003607204688071741,0.003253501076306962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.345206473600001,-0.33988647359999974,21.91475726727389,21.91475726727389,-0.033887999999999974,-0.03393659788690598,10.335649875713095
2024/07/14,12:13:39,2024/07/14,12:13:47,37.2186,41.2648,345.512,383.074,,,-29.5673,-32.7816,-4.31941,4.61446,0.464,3.588,-0.579,1.895,29.5086,1.99375,9.98469,30.0313,39.952,0.29,-0.156,0.0431,27.704,28.331,4.66,25.38,34.99,48.384,52.186,0.883,0.7333,2024-07-14 12:13:39,4.9910797289527274e-05,4.501681820825498e-05,-0.0005832388798708944,-0.000526050339257598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,5.04459776666,2.9463422333400002,37.23513239878506,37.23513239878506,0.295086,0.2954361272631421,7.333783893923142
2024/07/14,12:13:40,2024/07/14,12:13:48,19.5737,21.7016,205.412,227.744,1.02978,1.14173,10.8068,11.9817,1.81079,4.67811,0.4704,4.116,-0.84,-0.777,-10.3974,1.99906,10.0016,29.9375,39.952,0.294,-0.496,0.0499,27.564,28.333,4.66,25.04,34.99,48.384,52.19,0.873,0.7216,2024-07-14 12:13:40,0.00012721202429790996,0.00011473854462343791,0.0024180019033191555,0.002180909672164172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9.0424463584,-1.0399063584,19.582394583194937,19.582394583194937,-0.103974,-0.10409736787261319,10.937408990527386
2024/07/14,12:13:41,2024/07/14,12:13:49,25.2909,28.0404,285.231,316.24,,,-13.8551,-15.3614,2.9669,4.67811,0.4704,4.116,-0.84,-0.777,-3.1816000000000004,1.99656,10.0062,29.9219,39.968,0.294,-0.496,0.051,27.563,28.327,4.636,25.39,34.99,48.384,52.193,0.893,0.7379,2024-07-14 12:13:41,0.00010284331518451299,9.275901912954164e-05,-0.0021171988831999735,-0.001909607506277256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,8.3279972592,-0.3183572592000001,25.29838832294359,25.29838832294359,-0.031816000000000004,-0.03184115706137105,10.292716102138629
2024/07/14,12:13:42,2024/07/14,12:13:50,27.5639,30.5604,301.586,334.373,,,-8.8838,-9.8496,-1.43332,4.61446,0.464,4.025,-1.1,0.594,12.1832,2.00906,10.0016,30.0469,39.944,0.29,-0.121,0.0415,27.75,28.327,4.66,25.57,34.99,48.379,52.19,0.94,0.7817,2024-07-14 12:13:42,6.248208707766318e-05,5.635561052865801e-05,-0.002121135985476885,-0.0019131498294300154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,6.7740250688,1.2185149311999999,27.578185500089045,27.578185500089045,0.121832,0.12200068302437682,8.905085751824377
2024/07/14,12:13:43,2024/07/14,12:13:51,55.7254,61.7835,719.684,797.924,,,-17.2576,-19.1337,1.23362,4.61446,0.464,6.375,-0.948,-0.214,-25.727200000000003,2.01094,10.0075,30.0156,39.961,0.29,-0.262,0.0371,27.804,28.327,4.66,25.4,34.99,48.38,52.186,0.939,0.7824,2024-07-14 12:13:43,2.469986756488065e-05,2.2277954470044593e-05,-0.0010300465478275185,-0.0009290463237328977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,10.571209540000002,-2.5746495400000002,55.74551019280206,55.74551019280206,-0.25727200000000006,-0.25751996855291936,12.324629571447081
2024/07/14,12:13:44,2024/07/14,12:13:51,58.7195,65.1032,770.563,854.334,,,-18.4776,-20.4864,1.2999,4.67811,0.4704,1.978,0.015,0.251,-53.48720000000001,2.32938,10.715,29.9844,39.962,0.294,-0.149,0.0269,27.652,28.329,4.636,25.23,34.99,48.377,52.182,0.906,0.7511,2024-07-14 12:13:44,1.2323163514675704e-05,1.1114814632767666e-05,-0.0005139056574293709,-0.0004635168115403586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,14.116773479999999,-5.731153480000001,58.74014716172734,58.74014716172734,-0.5348720000000001,-0.5353742988746902,15.91077918112531
2024/07/14,12:13:45,2024/07/14,12:13:53,13.2876,14.7322,183.703,203.674,0.932772,1.03418,12.8957,14.2977,0.0723928,4.61446,0.464,4.497,-0.671,0.824,26.309999999999995,2.00031,10.0084,30.0313,39.956,0.29,-0.171,0.0434,27.662,28.327,4.66,25.06,34.99,48.378,52.186,0.935,0.7757,2024-07-14 12:13:45,0.0001417532135223818,0.0001278532737812411,0.0020193144734190135,0.0018213077027209963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,5.3748799599999995,2.63321004,13.293010255173854,13.293010255173854,0.26309999999999995,0.2633861321585317,7.638576092158531
2024/07/14,12:13:46,2024/07/14,12:13:54,13.0503,14.469,186.222,206.467,0.959009,1.06327,13.6846,15.1723,-0.0420423,4.55081,0.4576,2.486,0.048,0.45,6.9965999999999955,1.99875,9.99875,30.0156,39.95,0.286,-0.183,0.052,27.56,28.327,4.66,25.06,34.99,48.381,52.186,0.85,0.7024,2024-07-14 12:13:46,0.00020719830195474432,0.00018688230008984726,0.0028195772928095563,0.002543098178261401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7.3004274575,0.6995725424999995,13.056338556582418,13.056338556582418,0.06996599999999996,0.07005247978629614,9.369229937286295
